fips,area_name,state_abbreviation,total_2008,dem_2008,gop_2008,oth_2008,total_2012,dem_2012,gop_2012,oth_2012,total_2016,dem_2016,gop_2016,oth_2016,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,gop_pct_2016,gop_pct_2008,pct_change
26127,Oceana County,MI,12509,6405,5860,244,11438,5063,6239,136,11903,3973,7228,702,26221,26570,-1.3,26570,6.2,24,19.1,49.6,95.6,0.8,1.5,0.3,0.1,1.7,14.4,82.4,89,6,11.5,84.1,15,2394,23.4,16007,81.7,3.7,106100,9537,2.68,18986,40023,19.9,493,4198,-1.1,1670,2255,0,0,0,0,0,20.6,364129,0,171532,6164,32250,4,512.07,51.9,0.6072418717970259,0.4684627068510672,23.344709897610926
26129,Ogemaw County,MI,10768,5391,5133,244,10361,4791,5437,133,10386,3030,6827,529,21039,21699,-3,21699,4.7,18.8,24.3,50.4,96.8,0.4,0.9,0.4,0,1.5,2,95.2,86.1,1.3,2.2,85.1,11.3,2343,23.1,16037,82.8,3.9,89500,8998,2.36,19634,34619,21.5,566,5740,5.2,1284,1897,0,0,0,0,0,0,151662,0,364748,17118,31109,34,563.49,38.5,0.6573271711919892,0.47669019316493316,33.00214299629847
26131,Ontonagon County,MI,3885,1966,1823,96,3535,1585,1906,44,3420,1175,2069,176,6172,6780,-9,6780,2.4,13.3,32.1,49,96.5,0.3,1.2,0.3,0,1.7,1.1,95.6,95,1.7,5,88.6,15.3,1016,24,5642,85.8,5.4,72600,3269,1.98,21585,34620,13.8,170,982,-4.9,378,623,0,0,0,0,0,27.6,0,16629,60901,8767,6753,7,1311.23,5.2,0.6049707602339182,0.46924066924066926,13.49424026330226
26133,Osceola County,MI,11026,4855,5973,198,10265,3981,6140,144,10597,2705,7336,556,23169,23528,-1.5,23528,5.7,23.5,19.1,49.4,96.5,0.8,0.6,0.3,0,1.7,1.6,95.2,86.9,0.7,4.5,86.9,12.6,2282,25,13569,78.2,5.6,90500,8987,2.55,18099,37788,21.7,431,6078,-2.1,1347,1841,0,0,0,0,0,29.5,967956,57690,151621,6562,19225,23,566.39,41.5,0.6922713975653487,0.5417195719209142,22.819353758580284
26135,Oscoda County,MI,4328,1887,2320,121,4027,1654,2308,65,4062,1044,2843,175,8371,8640,-3.1,8640,4.5,18.8,26.1,48.7,97.2,0.3,0.9,0.1,0,1.5,1.4,96.1,88.2,1.1,7.1,82.6,10.4,1095,21.2,9095,85.3,2.2,83000,3781,2.26,18057,33239,20.2,190,1279,0.2,631,1097,0,0,0,0,0,17.4,0,0,57124,6379,9005,13,565.73,15.3,0.6999015263417036,0.5360443622920518,22.543103448275858
26137,Otsego County,MI,12616,5634,6752,230,11829,4681,7008,140,12529,3556,8266,707,24158,24164,0,24164,5.4,21.3,19.6,50.5,96.2,0.6,0.8,0.6,0,1.7,1.5,94.9,84.1,2.4,2.2,91,19.8,2179,20.5,14784,79.4,6.9,116600,9818,2.42,24312,47584,13.5,753,8298,6.2,1930,3107,0,0,0,0,0,20.5,158006,290713,499775,20761,58833,17,514.97,46.9,0.6597493814350707,0.5351934051997463,22.422985781990512
26139,Ottawa County,MI,136268,50828,83330,2110,132695,43068,88503,1124,145405,46276,90456,8673,276292,263801,4.7,263801,6.3,24.9,13.2,50.7,92.8,1.8,0.6,2.9,0,1.7,9.4,84.5,85.4,5.8,9.8,90.9,30,14254,20.2,104372,78.1,18.4,153200,94666,2.73,25371,56453,11.2,5774,95831,1.6,18114,21445,0,0.6,1,0.2,1.8,25.8,9210895,2120633,2367832,9149,277197,1307,563.47,468.2,0.622096901757161,0.6115155429007544,8.551542061682472
26141,Presque Isle County,MI,7505,3722,3606,177,7077,3192,3794,91,7215,2400,4486,329,13004,13376,-2.8,13376,3.6,16.5,28.7,50.2,97,0.6,0.9,0.4,0,1,1.2,96.1,90.7,1.5,3.6,86.8,16.3,1503,23.8,10407,87.5,3.4,95000,6253,2.08,22788,39652,12.9,336,2212,1.1,921,1229,0,0,0,0,0,17.3,0,8257,101360,7339,9188,18,658.72,20.3,0.6217602217602217,0.4804796802131912,24.403771491957848
26143,Roscommon County,MI,14051,7082,6727,242,13032,6198,6701,133,13036,4287,8141,608,23955,24449,-2,24449,3.7,15.1,30,50.1,96.7,0.6,0.7,0.6,0,1.3,1.5,95.5,85.9,2.4,2.5,85.1,12.9,3162,22.2,24369,81.1,3,92000,11617,2.07,23023,33334,22.2,554,4616,6.9,1490,1865,0,0,2.4,0,0,22,0,6759,338403,13327,37284,50,519.64,47.1,0.6245013807916538,0.4787559604298626,21.019771071800196
26145,Saginaw County,MI,104090,60276,42225,1589,97903,54372,42716,815,94198,44395,45469,4334,195012,200169,-2.6,200169,5.8,22,17.3,51.5,76.6,19.4,0.5,1.3,0.1,2.1,8.1,70,86.1,2.3,5.1,87,19.1,15153,21.6,86783,72.7,16.6,97800,77412,2.5,22349,42331,19.2,4358,78238,2.7,11242,14745,11,0,0,0,2.4,31,4604837,1070811,2534269,12546,337257,214,800.11,250.2,0.4826960232701331,0.4056585647036219,7.682652457075201
26147,St. Clair County,MI,80900,40677,38536,1687,73740,33845,39076,819,77994,24553,49067,4374,160078,163040,-1.8,163040,5.1,22,16.7,50.3,94.3,2.6,0.5,0.6,0,2,3.2,91.6,86,2.7,3.9,89,16.3,12663,28.3,71771,76.8,12.3,121600,64379,2.49,24357,48066,14.9,3070,40247,0.6,10169,13054,0,0,0.9,0,0.7,24.7,2855519,872288,1601609,9424,178285,130,721.17,226.1,0.6291124958330128,0.47634116192830656,27.327693585219027
26149,St. Joseph County,MI,25702,12322,12886,494,23314,10106,12975,233,23765,7529,14886,1350,60946,61295,-0.6,61295,6.5,25,16.5,50.3,93.7,2.8,0.6,0.8,0,2.1,7.2,87.1,89.4,3.5,9.9,84.4,14.5,4414,23,27616,76.4,11.4,108900,22326,2.7,20570,44051,17.6,1155,17804,-15.9,3614,4656,2.4,0,1.1,0,1.8,24.4,3106616,0,559870,8971,53768,44,500.59,122.4,0.6263833368398906,0.5013617617306046,15.520720161415479
26151,Sanilac County,MI,20169,9047,10679,443,18359,7212,10961,186,19243,4873,13446,924,41587,43114,-3.5,43114,5.3,22.2,19.5,50.4,97.4,0.5,0.6,0.4,0,1.1,3.7,94.1,90.8,1.1,3.7,86.8,11.4,3205,27.8,22557,80.8,6.5,96500,16329,2.58,20713,40478,16.8,835,7953,1.7,3061,3920,0,0,0,0,0,25.7,595097,174871,300913,6918,30192,39,962.57,44.8,0.6987475965286079,0.5294759284049779,25.91066579267722
26153,Schoolcraft County,MI,4326,2184,2058,84,4046,1865,2142,39,4151,1369,2556,226,8171,8485,-3.7,8485,4.5,18.2,24.1,50.6,86.8,0.3,9.1,0.2,0,3.7,0.9,86.2,86.2,1.5,2.7,89.9,12.4,892,20,6328,84.1,5.4,86200,3590,2.29,20892,35260,20.7,235,1827,-5.6,409,0,0,0,0,0,0,0,0,0,110816,13097,10158,10,1171.36,7.2,0.6157552397012768,0.47572815533980584,24.19825072886297
26155,Shiawassee County,MI,36415,19397,16268,750,33590,17197,15962,431,34044,12547,19232,2265,68933,70648,-2.4,70648,5.2,22.3,16.4,50.5,96.8,0.7,0.6,0.5,0.1,1.4,2.9,94.3,87,1,2.4,90.6,14.2,5252,28,30071,77.3,11.8,108300,27485,2.52,22713,46217,15.3,1135,12398,-1,4257,5388,0,0,0,0,0,28.7,409484,0,614745,8568,57479,18,530.67,133.1,0.5649159910703795,0.44673898118907046,18.219818047701008
26157,Tuscola County,MI,27798,13503,13740,555,26482,11643,14517,322,26157,7493,17421,1243,54000,55729,-3.1,55729,5,21.4,18.3,49.9,96.6,1.2,0.6,0.4,0,1.2,3.3,93.7,87.7,0.8,2.7,86.8,12.7,4494,30.2,24256,81.7,7.9,95700,21211,2.55,20767,43039,15.7,854,8641,-2.6,3486,4377,0,0,0.8,0,0,0,581524,283100,432316,7624,24671,23,803.13,69.4,0.6660167450395688,0.49428016404057845,26.790393013100445
26159,Van Buren County,MI,34766,18588,15534,644,32798,16288,16140,370,33213,13258,17890,2065,75199,76265,-1.4,76258,6.4,24.2,16,50.5,91.6,4.2,1.2,0.5,0,2.4,11.1,81.7,89.7,4.5,9.9,85.3,17.9,6290,24.5,36639,78,12,118700,28374,2.6,21732,45129,19.4,1270,15280,2.3,4661,5837,0,0.7,0,0,0,27.2,1312898,0,556714,7145,80514,81,607.47,125.5,0.5386445066690754,0.44681585457055745,15.16673104158619
26161,Washtenaw County,MI,187115,130578,53946,2591,179016,120791,56401,1824,187201,128025,50335,8841,356874,345066,3.4,344791,5.3,19.7,12,50.7,74.6,12.8,0.4,8.7,0.1,3.3,4.4,71,77.1,11.4,14.2,94,51.3,16860,23,148470,60.8,33,198400,135800,2.42,33231,59055,15.4,7971,143487,3.3,27876,32615,7.5,0,4.9,0,0,33.1,5331756,3630996,3681086,10584,613520,570,705.97,488.4,0.26888211067248574,0.28830398418085135,-6.69373076780484
26163,Wayne County,MI,890326,660085,219582,10659,814108,595253,213586,5269,773983,517022,228313,28648,1764804,1820641,-3.1,1820584,6.5,24.1,13.8,51.9,54.8,39.3,0.5,3,0,2.3,5.7,50,85.7,7.8,12.6,84.1,21.3,105562,25,814399,64.8,22.6,86800,670987,2.66,22308,41184,24.5,31821,590972,1.5,126314,137728,28.6,0.8,3.7,0.2,1.9,36.7,55896948,26102859,17275751,8720,3112369,1001,612.08,2974.4,0.2949845151637697,0.24663100931568885,3.976191126777251
26165,Wexford County,MI,15704,7379,8044,281,13859,5717,7972,170,15279,4436,10000,843,32886,32735,0.5,32735,6.2,23.3,17.6,50.1,96.2,0.6,0.7,0.6,0.1,1.7,1.8,94.7,85.6,1,3.1,88,16.8,2940,20.5,16670,76.8,9.3,100100,12473,2.59,20573,40965,18.6,839,12341,-1.3,2271,2632,0,0,0,0,0,0,0,157398,525400,16573,48791,45,565,57.9,0.6544930950978467,0.5122261844116148,24.316260566882143
27001,Aitkin County,MN,9410,4595,4589,226,9109,4412,4533,164,9185,3134,5516,535,15771,16202,-2.7,16202,4.1,17.5,30.1,49.4,94.9,0.4,2.8,0.3,0,1.6,1.2,94.1,90.7,0.9,2.5,90,14.7,2092,24.5,16237,81.8,4.6,168700,7741,2.04,24939,41617,12.1,400,3006,1.1,1112,2202,0,0,0,0,0,0,0,53507,147509,9211,19708,175,1821.66,8.9,0.6005443658138269,0.48767268862911795,20.200479407278273
27003,Anoka County,MN,182224,86976,91357,3891,185714,88611,93430,3673,184084,75499,93341,15244,341864,330844,3.3,330844,6.2,24.4,11.9,50,86.8,5.4,0.8,4.3,0.1,2.6,4,83.4,88.3,6.7,10.4,93.3,26.9,22937,27.9,129568,81.4,13.3,192300,122625,2.7,30647,70380,7.4,7341,111212,2.2,21932,29240,2.3,1,3.2,0,1.1,26.5,6460209,7335912,3738881,11435,374922,704,423.01,782.1,0.507056561135134,0.5013444990780578,2.1717000339328107
27005,Becker County,MN,16965,7687,8851,427,16329,6829,9204,296,17090,5208,10880,1002,33259,32504,2.3,32504,6.3,24.6,19.3,49.9,87.7,0.6,7.9,0.5,0,3.3,1.8,86.8,88.5,1.4,3.8,90.4,21.3,3159,23.7,19135,79,9.8,171500,13476,2.4,25455,50214,12.9,954,11404,-1.4,2834,3637,0,2.3,0,0,0,22.5,284757,88443,373467,11723,43449,146,1315.2,24.7,0.63662960795787,0.521721190686708,22.923963393966783
27007,Beltrami County,MN,22236,12019,9762,455,21949,11818,9637,494,21316,8688,10783,1845,45664,44442,2.7,44442,7.8,25.4,14.4,50.1,74.3,0.8,21,0.7,0,3.2,2,73.3,84.7,2.2,5.6,90.1,26.9,3626,19.9,20770,70.7,14.5,147100,16781,2.56,21622,43231,21.9,1146,13815,-3,2979,4667,0,2.6,0,0,0,19.5,279841,0,627360,14510,65600,199,2504.94,17.7,0.5058641396134359,0.4390178089584458,10.458922351977051
27009,Benton County,MN,19339,8454,10338,547,19521,8173,10849,499,19911,5640,12872,1399,39506,38451,2.7,38451,6.8,24.7,13.5,49.9,94.2,2.5,0.5,1.1,0,1.7,2,92.5,84,2,3.5,91.2,20.3,2963,22,16476,70.3,24.4,158200,15359,2.47,24453,52200,14.5,913,16310,5,2590,3210,0,0,0,0,0,22.6,839106,513024,495214,12524,42112,98,408.3,94.2,0.6464768218572648,0.5345674543668235,24.511510930547487
27011,Big Stone County,MN,2990,1552,1362,76,2783,1345,1385,53,2729,921,1607,201,5127,5269,-2.7,5269,6.1,20.6,25.7,51.1,98,0.4,0.7,0.2,0,0.8,1.1,97,91,1,4.4,90.6,17.6,483,16.6,3133,80.1,10.9,91300,2347,2.15,26019,46313,12.4,194,1484,-21.4,390,0,0,0,0,0,0,0,0,185824,32850,6147,0,7,499.02,10.6,0.5888603884206669,0.45551839464882943,17.98825256975036
27013,Blue Earth County,MN,35070,19325,14782,963,34039,18164,14916,959,33256,14428,15667,3161,65385,64013,2.1,64013,5.6,19.7,13,49.6,92.2,3.5,0.4,2.3,0,1.6,3.2,89.4,80.9,3.9,6.2,93.8,30.5,4186,17.3,27129,66.4,27,158100,24476,2.48,25380,49935,19.2,1929,34712,-0.5,4060,5998,0,0,1.1,0,0,22.5,2728744,1275912,1211463,20200,138977,332,747.84,85.6,0.47110295886456577,0.42149985742800117,5.987011229874173
27015,Brown County,MN,13620,5809,7456,355,13882,5630,7938,314,13663,3763,8708,1192,25292,25893,-2.3,25893,5.5,21.7,20,50.1,98,0.4,0.2,0.7,0,0.7,3.7,94.4,89.9,1.3,5,90.5,20.9,2182,14.7,11583,77.5,15.4,121900,10820,2.26,26576,48256,9.4,767,12006,-1.5,1780,2801,0,0,0,0,0,0,1596868,547091,301204,11618,40488,90,611.09,42.4,0.6373417258288809,0.5474302496328928,16.791845493562228
27017,Carlton County,MN,18449,11501,6549,399,18356,11389,6586,381,18059,8460,8160,1439,35571,35386,0.5,35386,5.7,22.7,16.3,47.9,89.5,1.6,6,0.5,0,2.4,1.7,88.4,90.2,1.1,4.2,92.2,21.3,3216,21,15802,78.2,10.5,159000,13789,2.44,24434,53016,12.5,694,8100,0.4,1994,3205,0,0.9,0,0,0,26.9,0,0,357385,10620,32568,60,861.38,41.1,0.4518522620300127,0.354978589625454,24.599175446633083
27019,Carver County,MN,49683,20654,28156,873,52747,20745,31155,847,55102,21508,29057,4537,97338,91079,6.9,91042,6.5,27.9,10,50.4,93.5,1.6,0.3,3,0,1.7,4.1,89.8,87.8,5.9,9,95.5,44.5,4834,25.6,36336,81.7,13.2,264700,33486,2.74,37457,83773,5,2443,37157,2.6,7504,9282,0,0,0.7,0,0.6,28.2,3149535,1484320,807141,9139,91065,623,354.33,256.9,0.5273311313563936,0.5667129601674618,3.200028413126854
27021,Cass County,MN,16307,7276,8660,371,16080,6858,8957,265,15885,4949,9982,954,28559,28567,0,28567,5.6,21.1,23.8,49.3,85,0.4,12,0.4,0,2.3,1.7,84.1,91.2,0.9,3,90.8,19.6,3271,22.9,25302,80.8,4.2,177100,12906,2.18,25287,45045,16.4,793,6121,-2.1,2581,3145,0,1.4,0,0,0,19.6,0,44299,276752,9663,146417,151,2021.54,14.1,0.6283915643689015,0.5310602808609799,15.265588914549655
27023,Chippewa County,MN,6356,3280,2907,169,6176,3083,2967,126,6182,1978,3764,440,12110,12441,-2.7,12441,5.9,22.9,20.2,50.6,95.2,0.7,1.2,0.6,1,1.3,5.7,89.8,85.7,3.3,5.9,87.7,17.3,797,18,5705,71.8,15.2,101100,5093,2.36,25993,49434,10.6,414,5210,-0.1,862,1349,0,0,0,0,0,22.2,175820,201428,168339,13563,11559,9,581.12,21.4,0.6088644451633776,0.45736312146003777,29.480564155486768
27025,Chisago County,MN,29305,12783,15789,733,29331,12524,16227,580,30009,9279,18441,2289,54025,53887,0.3,53887,5.4,23.6,13.9,48.3,95.6,1.3,0.7,1,0,1.3,1.9,94,88.5,1.8,3.5,93.4,21,3977,31.7,21380,84.6,8.6,197000,19569,2.65,27914,67157,7.5,1202,12656,3.6,3753,6042,0,0,0.9,0,0,29.6,403091,0,428633,8586,43041,174,414.86,129.9,0.6145156453064081,0.5387817778536086,16.796503895116842
27027,Clay County,MN,29259,16666,11978,615,28771,15210,12920,641,29108,12974,13549,2585,61286,58999,3.9,58999,6.7,23.2,12.7,50.6,93,1.7,1.6,1.4,0.1,2.2,4.3,89.3,83.9,3.3,5.4,93.7,30.3,3423,18.5,24949,69.3,25.1,155200,22463,2.47,24550,52410,12.3,1247,17599,1.3,3807,5098,0,0,0,0,0,26.3,317074,0,630252,11534,58515,559,1045.37,56.4,0.46547340937199394,0.409378310947059,13.115712138921353
27029,Clearwater County,MN,4261,1877,2291,93,4183,1753,2359,71,4225,1100,2925,200,8791,8695,1.1,8695,6,24.7,19.5,49.6,86.2,0.4,9.7,0.4,0,3.3,1.6,85.3,89.4,0.9,4.9,85.4,13.3,923,25.6,4757,79.5,7,118300,3586,2.4,22157,43269,16.5,203,2776,18.5,649,1057,0,0,0,0,0,23.3,0,14153,42917,5213,0,3,998.94,8.7,0.6923076923076923,0.5376672142689509,27.673505019642075
27031,Cook County,MN,3348,2019,1240,89,3304,1993,1221,90,3360,1912,1156,292,5233,5176,1.1,5176,4,16.3,24.3,50.5,86.9,0.6,9,0.7,0.1,2.6,1.9,85.8,86.4,3.1,5.5,94.8,37.4,525,16.7,5965,73.1,8.5,240500,2614,1.96,32868,52215,8.3,279,2076,2.8,782,914,0,0,0,0,0,0,0,0,61860,11420,40376,39,1452.28,3.6,0.34404761904761905,0.37037037037037035,-6.774193548387098
27033,Cottonwood County,MN,6036,2759,3157,120,5848,2433,3316,99,5697,1678,3679,340,11633,11687,-0.5,11687,6.6,23.6,22.5,50.5,93.6,1,0.4,3.3,0.1,1.6,7.4,87.2,90,4.1,7.3,88.4,17.2,877,15.9,5405,79,11.3,86800,4802,2.36,23456,45294,13.7,352,4277,-5.9,812,1221,0,0,0,0,0,0,636146,177207,90280,7982,8984,12,638.61,18.3,0.6457784799017027,0.5230284956925116,16.53468482736775
27035,Crow Wing County,MN,35165,15859,18567,739,34800,14760,19415,625,35568,10982,22287,2299,63265,62500,1.2,62500,5.9,22.2,20.7,50.1,96.4,0.6,0.9,0.5,0,1.5,1.4,95.3,86.4,1.4,2.2,92,22.5,5869,21.5,40892,74.5,10.9,180300,26963,2.3,26527,47058,12.9,2076,26094,2.9,4977,7171,0,0,0,0,0,26,0,278685,1141915,18535,149594,331,999.1,62.6,0.6266025641025641,0.527996587515996,20.03554693811602
27037,Dakota County,MN,225472,116778,104364,4330,230023,116252,109514,4257,228659,110251,99624,18784,412529,398552,3.5,398552,6.5,25,12.1,50.8,86.2,5.7,0.5,4.9,0.1,2.7,6.6,80.5,87,8.2,11.4,94.7,38.7,27400,24.1,162861,75.8,21.5,223300,154275,2.59,34828,73732,7.6,10099,172509,3.6,27905,36982,2.8,0,2.7,0.1,1.8,28.3,12930085,4415457,5163980,13231,614280,1416,562.17,709,0.4356880770054973,0.4628690036900369,-4.541796021616651
27039,Dodge County,MN,10214,4463,5468,283,10272,4487,5522,263,10564,3102,6527,935,20353,20087,1.3,20087,6.4,27.6,13.2,50,97.3,0.7,0.3,0.5,0,1.1,4.9,92.8,91,1.6,4.4,92.2,23.6,1517,23.7,8040,85.8,8.4,161100,7326,2.73,29107,69301,7.4,424,4118,4.1,1344,1815,0,0,0,0,0,31.8,0,244797,91773,4727,11799,51,439.28,45.7,0.6178530859522908,0.5353436459761112,19.367227505486472
27041,Douglas County,MN,20918,9256,11241,421,20917,8665,11905,347,21623,6227,13966,1430,36790,36009,2.2,36009,5.4,21.1,21.6,50,97.7,0.5,0.4,0.4,0,1,1.4,96.5,85.4,0.9,2.3,92.6,23.6,3269,18.3,20482,76.3,13.9,187300,15757,2.26,27716,50905,10.8,1343,17306,1.3,3312,3768,0,0,0,0,0,13.5,688179,0,625509,17390,71018,184,637.3,56.5,0.6458863247467974,0.5373840711349077,24.241615514633928
27043,Faribault County,MN,8152,3736,4196,220,7689,3407,4104,178,7355,2153,4659,543,14192,14553,-2.5,14553,5.7,22,22.5,50.5,97.5,0.5,0.7,0.4,0,0.9,6.2,91.8,89.3,1.9,5.6,89.8,16.9,1249,19.6,7049,78.7,9.8,85800,6331,2.22,25065,44264,12.8,431,4072,-7.3,1130,1616,0,0,0,0,0,31.4,408570,142934,116717,7861,10517,8,712.48,20.4,0.6334466349422162,0.514720314033366,11.03431839847473
27045,Fillmore County,MN,11234,5921,4993,320,10854,5713,4913,228,10976,3872,6271,833,20776,20866,-0.4,20866,6.2,23.7,20.4,50,98.2,0.4,0.2,0.5,0,0.8,1.2,97.2,90,1,5.6,89.3,18.4,1628,25.9,9843,78.6,10.3,135200,8422,2.43,25249,50657,12.1,604,4605,0.2,1700,1936,0,0,0,0,0,15.5,377422,116089,176767,8404,14499,45,861.3,24.2,0.5713374635568513,0.44445433505429943,25.595834167834973
27047,Freeborn County,MN,17280,9915,6955,410,16645,9327,6970,348,15929,6041,8808,1080,30840,31255,-1.3,31255,5.8,21.9,21.5,50.4,95.8,1.1,0.4,1.3,0.1,1.2,9.5,87,89.4,2.7,6.7,88,14.8,2851,18,14219,77.3,14.7,104000,13230,2.31,25668,44683,11,807,11113,-1.7,1851,2827,0,0,0,0,0,21.8,766952,412074,492110,15755,33762,26,707.09,44.2,0.552953732186578,0.40248842592592593,26.64270309130121
27049,Goodhue County,MN,25795,12420,12775,600,25701,12212,12986,503,25538,9446,14041,2051,46423,46183,0.5,46183,5.8,22.9,18.5,50.2,95.1,1.2,1.4,0.7,0.1,1.5,3.1,92.5,89.1,2.4,4,91.6,22.9,3802,23.4,20320,77.1,17.3,181800,18711,2.42,29932,56836,9.9,1326,19427,-2,2996,4417,0,0,0,0,0,24.3,1332287,313866,595766,13030,254569,64,756.84,61,0.5498081290625734,0.49525101763907736,9.909980430528375
27051,Grant County,MN,3605,1850,1646,109,3471,1647,1748,76,3453,1104,2063,286,5956,6018,-1,6018,5.7,21.6,23.3,50.4,97.4,0.5,0.3,0.4,0.1,1.3,1.9,95.9,91.3,1,2.6,90.3,18.3,570,22.7,3303,80.3,9.4,98600,2580,2.27,26665,50030,10.1,213,1360,-9.9,551,476,0,0,0,0,0,0,0,293825,56392,9421,0,0,548.16,11,0.5974514914567043,0.4565880721220527,25.334143377885777
27053,Hennepin County,MN,663780,420958,231054,11768,677965,423979,240073,13913,672644,429283,191768,51593,1212064,1152388,5.2,1152425,6.6,22.3,12.5,50.8,75.9,12.6,1.2,7.2,0.1,3.1,6.8,70.3,82.6,12.9,16.7,92.3,45.8,65058,22.7,522864,63.7,36.3,230900,481263,2.38,37485,64403,12.8,39230,865255,1.7,99234,123360,5.2,0.7,3.4,0,1.3,28.8,20957675,34472526,22278830,19646,3279149,4665,553.59,2081.7,0.28509583078121564,0.3480882220012655,-17.00295169094671
27055,Houston County,MN,10883,5906,4743,234,10422,5281,4951,190,10515,4145,5616,754,18738,19027,-1.5,19027,5,21.4,19.4,50.2,97.3,0.6,0.2,0.5,0,1.3,0.8,96.7,90.9,0.9,2.2,91.9,22.7,1591,20.7,8634,80.9,10.9,156500,7809,2.38,26450,52545,10.9,438,4015,5.8,1410,1684,0,0,0,0,0,0,0,0,152459,7810,8029,44,552.06,34.5,0.5340941512125535,0.43581732978039145,18.40607210626186
27057,Hubbard County,MN,11638,4872,6558,208,11482,4676,6622,184,11423,3432,7269,722,20573,20428,0.7,20428,5.7,21,23.6,49.7,94.8,0.4,2.5,0.4,0.1,1.9,1.8,93.5,90.6,1.4,2.6,92.2,23.6,2228,22,14604,81.4,5.7,170400,8670,2.34,24880,45961,13.2,597,4601,1.7,1698,2550,0,0,0,0,0,24.1,328593,35255,200851,10722,20637,18,925.68,22.1,0.6363477195132627,0.5634988829695824,10.841720036596513
27059,Isanti County,MN,20053,8248,11324,481,20131,8024,11675,432,20875,5656,13635,1584,38413,37816,1.6,37816,6,24.4,14.6,49.6,96,0.8,0.6,0.9,0.1,1.6,1.8,94.5,88,1.1,2.6,91.6,16.5,2995,33.2,15412,81.2,12.2,172000,13860,2.71,25482,57353,8,816,8760,1.7,2636,3407,0,0,0,0,0,23.5,317710,0,405211,10414,30395,170,435.79,86.8,0.6531736526946108,0.564703535630579,20.407983044860465
27061,Itasca County,MN,24395,13460,10309,626,23833,12852,10500,481,23650,9015,12920,1715,45589,45058,1.2,45058,5.4,21.3,21,49.4,93,0.4,3.8,0.4,0,2.3,1.3,92.1,88,0.9,2.2,92.8,21.4,4577,22.2,27207,80.8,7.7,152200,18862,2.34,24079,46912,12.5,1143,13557,-2.8,3000,3776,0,0.8,0,0,0,22,627175,160561,521587,11733,51027,117,2667.72,16.9,0.5463002114164904,0.4225865956138553,25.32738383936366
27063,Jackson County,MN,5623,2618,2858,147,5415,2268,3044,103,5453,1492,3609,352,10269,10266,0,10266,6,22.5,19.9,49.1,96.1,0.6,0.4,1.8,0,1.2,3.3,93.2,90.5,2.4,4.5,91.5,17.7,1006,17.8,4996,78.9,10.3,97700,4469,2.25,27361,51681,11.7,315,5945,9.7,770,805,0,0,0,0,0,16.5,409641,151733,80280,7346,7751,19,702.98,14.6,0.6618375206308454,0.5082696069713676,26.27711686494052
27065,Kanabec County,MN,8499,3743,4479,277,8107,3586,4319,202,8125,2327,5230,568,15930,16239,-1.9,16239,4.9,21.8,18.6,49.2,96.6,0.6,0.8,0.4,0,1.6,1.7,95.1,88.4,1,2.7,86.5,13.1,1542,33,7808,80.5,8.7,145600,6277,2.54,22291,47068,13.5,293,3094,-2.1,1054,1562,0,0,0,0,0,27.8,114482,4933,150453,9309,9999,13,521.59,31.1,0.6436923076923077,0.5270031768443346,16.76713552132172
27067,Kandiyohi County,MN,21895,10125,11319,451,21403,9806,11239,358,21648,7266,12785,1597,42285,42239,0.1,42239,6.4,23.6,17.4,50,94.4,3.5,0.4,0.6,0.1,1,11.4,83.6,86.6,4.9,11.1,88.6,20.7,2922,17.5,19606,73.4,17.8,161800,17120,2.41,26880,50149,13.6,1399,18349,-2.9,3108,4726,0,0,0,0,0,19.8,818684,0,597567,14621,51963,98,796.79,53,0.5905857354028086,0.5169673441424983,12.951674176163962
27069,Kittson County,MN,2568,1492,1016,60,2405,1241,1095,69,2363,823,1349,191,4435,4552,-2.6,4552,5.2,21.6,22.5,49.5,98,0.4,0.5,0.4,0,0.7,2,96.3,93.3,2.6,3.2,88.8,20.7,367,19.2,2598,82.6,9,68700,1912,2.3,26927,48875,9.8,144,1190,2.1,327,480,0,0,0,0,0,0,0,217527,41288,9212,0,7,1098.8,4.1,0.5708844688954718,0.3956386292834891,32.77559055118111
27071,Koochiching County,MN,6802,3649,2962,191,6432,3451,2841,140,6313,2306,3569,438,12856,13311,-3.4,13311,4,18.9,21.8,50.2,94.6,0.7,2.5,0.4,0,1.7,1.3,93.7,87.7,5.1,3.8,89.3,17.2,1225,16.8,7868,76.4,12.1,101200,6134,2.11,26045,41108,14.1,390,4055,0.1,844,1148,0,0,0,0,0,0,0,16799,164966,12325,21260,9,3104.07,4.3,0.5653413591002693,0.43546015877683036,20.49291019581363
